date_time,wind speed,wind dir
2018-02-22 13:00:00,10,170
2018-02-22 16:00:00,10,155
2018-02-22 19:00:00,14,145
2018-02-22 22:00:00,13,135
2018-02-23 01:00:00,11,130
2018-02-23 04:00:00,15,100
2018-02-23 07:00:00,23,115
2018-02-23 10:00:00,25,120
2018-02-23 13:00:00,16,110
2018-02-23 16:00:00,13,105
2018-02-23 19:00:00,12,130
2018-02-23 22:00:00,9,160
2018-02-24 01:00:00,9,220
2018-02-24 04:00:00,8,190
2018-02-24 07:00:00,10,190
2018-02-24 10:00:00,6,190
2018-02-24 13:00:00,3,210
2018-02-24 16:00:00,1,55
2018-02-24 19:00:00,4,335
2018-02-24 22:00:00,9,10
2018-02-25 01:00:00,6,15
2018-02-25 04:00:00,7,35
2018-02-25 07:00:00,11,55
2018-02-25 10:00:00,12,55
2018-02-25 13:00:00,10,60
2018-02-25 16:00:00,10,55
2018-02-25 19:00:00,12,75
2018-02-25 22:00:00,13,105
2018-02-26 01:00:00,11,135
2018-02-26 04:00:00,14,105
2018-02-26 07:00:00,22,95
2018-02-26 10:00:00,28,90
2018-02-26 13:00:00,21,95
2018-02-26 16:00:00,17,90
2018-02-26 19:00:00,15,85
2018-02-26 22:00:00,13,110
2018-02-27 01:00:00,7,135
2018-02-27 04:00:00,9,130
2018-02-27 07:00:00,4,155
2018-02-27 10:00:00,2,185
2018-02-27 13:00:00,3,270
2018-02-27 16:00:00,2,320
2018-02-27 19:00:00,10,335
2018-02-27 22:00:00,4,350
2018-02-28 01:00:00,8,200
2018-02-28 04:00:00,11,215
2018-02-28 07:00:00,11,240
2018-02-28 10:00:00,8,250
2018-02-28 13:00:00,1,315
2018-02-28 16:00:00,2,220
2018-02-28 19:00:00,3,170
2018-02-28 22:00:00,7,160
2018-03-01 01:00:00,10,175
2018-03-01 04:00:00,11,200
2018-03-01 07:00:00,12,205
2018-03-01 10:00:00,7,205
2018-03-01 13:00:00,7,200
2018-03-01 16:00:00,9,215
2018-03-01 19:00:00,18,200
2018-03-01 22:00:00,29,215
2018-03-02 01:00:00,29,235
2018-03-02 04:00:00,22,235
2018-03-02 07:00:00,17,255
2018-03-02 10:00:00,13,260
2018-03-02 13:00:00,10,255
2018-03-02 16:00:00,12,235
2018-03-02 19:00:00,14,220
2018-03-02 22:00:00,18,220
2018-03-03 01:00:00,16,210
2018-03-03 04:00:00,13,220
2018-03-03 07:00:00,13,225
2018-03-03 10:00:00,17,215
2018-03-03 13:00:00,17,220
2018-03-03 16:00:00,21,220
2018-03-03 19:00:00,28,225
2018-03-03 22:00:00,28,225
2018-03-04 01:00:00,28,230
2018-03-04 04:00:00,27,235
2018-03-04 07:00:00,23,240
2018-03-04 10:00:00,17,240
2018-03-04 13:00:00,16,240
2018-03-04 16:00:00,17,240
2018-03-04 19:00:00,18,250
2018-03-04 22:00:00,13,235
2018-03-05 01:00:00,7,240
2018-03-05 04:00:00,6,255
2018-03-05 07:00:00,3,70
2018-03-05 10:00:00,4,120
2018-03-05 13:00:00,7,40
2018-03-05 16:00:00,5,50
2018-03-05 19:00:00,5,160
2018-03-05 22:00:00,8,175
2018-03-06 01:00:00,8,90
2018-03-06 04:00:00,9,100
2018-03-06 07:00:00,11,80
2018-03-06 10:00:00,11,90
2018-03-06 13:00:00,12,100
2018-03-06 16:00:00,11,130
2018-03-06 19:00:00,11,120
2018-03-06 22:00:00,12,135
2018-03-07 01:00:00,6,130
2018-03-07 04:00:00,8,155
2018-03-07 07:00:00,6,160
2018-03-07 10:00:00,8,145
2018-03-07 13:00:00,4,125
2018-03-07 16:00:00,5,140
2018-03-07 19:00:00,10,140
2018-03-07 22:00:00,12,125
2018-03-08 01:00:00,10,105
2018-03-08 04:00:00,16,90
2018-03-08 07:00:00,17,125
2018-03-08 10:00:00,16,125
2018-03-08 13:00:00,15,115
2018-03-08 16:00:00,26,100
2018-03-08 19:00:00,40,90
2018-03-08 22:00:00,28,95
2018-03-09 01:00:00,26,70
2018-03-09 04:00:00,37,75
2018-03-09 07:00:00,28,80
2018-03-09 10:00:00,35,75
2018-03-09 13:00:00,27,65
2018-03-09 16:00:00,26,60
2018-03-09 19:00:00,25,55
2018-03-09 22:00:00,24,40
2018-03-10 01:00:00,27,55
2018-03-10 04:00:00,28,65
2018-03-10 07:00:00,21,55
2018-03-10 10:00:00,23,50
2018-03-10 13:00:00,19,55
2018-03-10 16:00:00,15,65
2018-03-10 19:00:00,13,70
2018-03-10 22:00:00,14,65
2018-03-11 01:00:00,8,35
2018-03-11 04:00:00,11,35
2018-03-11 07:00:00,12,55
2018-03-11 10:00:00,14,60
2018-03-11 13:00:00,10,55
2018-03-11 16:00:00,9,60
2018-03-11 19:00:00,8,55
2018-03-11 22:00:00,11,80
2018-03-12 01:00:00,6,325
2018-03-12 04:00:00,2,315
2018-03-12 07:00:00,4,250
2018-03-12 10:00:00,2,335
2018-03-12 13:00:00,6,70
2018-03-12 16:00:00,3,90
2018-03-12 19:00:00,5,120
2018-03-12 22:00:00,8,105
2018-03-13 01:00:00,7,160
2018-03-13 04:00:00,9,215
2018-03-13 07:00:00,15,220
2018-03-13 10:00:00,16,215
2018-03-13 13:00:00,13,210
2018-03-13 16:00:00,12,215
2018-03-13 19:00:00,13,215
2018-03-13 22:00:00,13,215
2018-03-14 01:00:00,13,225
2018-03-14 04:00:00,15,220
2018-03-14 07:00:00,15,220
2018-03-14 10:00:00,14,230
2018-03-14 13:00:00,17,230
2018-03-14 16:00:00,20,240
2018-03-14 19:00:00,25,230
2018-03-14 22:00:00,27,255
2018-03-15 01:00:00,23,260
2018-03-15 04:00:00,22,265
2018-03-15 07:00:00,12,280
2018-03-15 10:00:00,5,245
2018-03-15 13:00:00,7,235
2018-03-15 16:00:00,12,225
2018-03-15 19:00:00,16,215
2018-03-15 22:00:00,19,225
2018-03-16 01:00:00,13,230
2018-03-16 04:00:00,11,185
2018-03-16 07:00:00,13,165
2018-03-16 10:00:00,15,170
2018-03-16 13:00:00,14,195
2018-03-16 16:00:00,13,185
2018-03-16 19:00:00,12,175
2018-03-16 22:00:00,16,165
2018-03-17 01:00:00,23,170
2018-03-17 04:00:00,28,185
2018-03-17 07:00:00,27,185
2018-03-17 10:00:00,18,195
2018-03-17 13:00:00,13,200
2018-03-17 16:00:00,12,200
2018-03-17 19:00:00,15,185
2018-03-17 22:00:00,14,200
2018-03-18 01:00:00,15,190
2018-03-18 04:00:00,15,150
2018-03-18 07:00:00,15,150
2018-03-18 10:00:00,19,175
2018-03-18 13:00:00,15,210
2018-03-18 16:00:00,19,210
2018-03-18 19:00:00,20,210
2018-03-18 22:00:00,16,220
2018-03-19 01:00:00,16,240
2018-03-19 04:00:00,16,245
2018-03-19 07:00:00,14,240
2018-03-19 10:00:00,16,235
2018-03-19 13:00:00,18,235
2018-03-19 16:00:00,20,240
2018-03-19 19:00:00,20,230
2018-03-19 22:00:00,24,235
2018-03-20 01:00:00,22,220
2018-03-20 04:00:00,20,215
2018-03-20 07:00:00,14,240
2018-03-20 10:00:00,11,250
2018-03-20 13:00:00,5,240
2018-03-20 16:00:00,6,180
2018-03-20 19:00:00,17,125
2018-03-20 22:00:00,18,130
2018-03-21 01:00:00,18,150
2018-03-21 04:00:00,20,145
2018-03-21 07:00:00,22,135
2018-03-21 10:00:00,14,135
2018-03-21 13:00:00,17,90
2018-03-21 16:00:00,16,105
2018-03-21 19:00:00,16,110
2018-03-21 22:00:00,13,70
2018-03-22 01:00:00,15,60
2018-03-22 04:00:00,16,65
2018-03-22 07:00:00,19,70
2018-03-22 10:00:00,22,85
2018-03-22 13:00:00,16,85
2018-03-22 16:00:00,15,85
2018-03-22 19:00:00,15,100
2018-03-22 22:00:00,9,70
2018-03-23 01:00:00,12,20
2018-03-23 04:00:00,15,40
2018-03-23 07:00:00,18,50
2018-03-23 10:00:00,17,70
2018-03-23 13:00:00,14,65
2018-03-23 16:00:00,12,70
2018-03-23 19:00:00,10,80
2018-03-23 22:00:00,9,70
2018-03-24 01:00:00,10,40
2018-03-24 04:00:00,13,60
2018-03-24 07:00:00,7,75
2018-03-24 10:00:00,8,75
2018-03-24 13:00:00,5,30
2018-03-24 16:00:00,5,30
2018-03-24 19:00:00,8,60
2018-03-24 22:00:00,8,80
2018-03-25 01:00:00,8,100
2018-03-25 04:00:00,3,105
2018-03-25 07:00:00,5,300
2018-03-25 10:00:00,1,90
2018-03-25 13:00:00,6,105
2018-03-25 16:00:00,5,65
2018-03-25 19:00:00,6,100
2018-03-25 22:00:00,7,130
2018-03-26 01:00:00,8,105
2018-03-26 04:00:00,6,165
2018-03-26 07:00:00,14,190
2018-03-26 10:00:00,11,160
2018-03-26 13:00:00,8,115
2018-03-26 16:00:00,9,100
2018-03-26 19:00:00,10,45
2018-03-26 22:00:00,11,60
2018-03-27 01:00:00,14,30
2018-03-27 04:00:00,15,35
2018-03-27 07:00:00,19,55
2018-03-27 10:00:00,20,70
2018-03-27 13:00:00,15,70
2018-03-27 16:00:00,11,65
2018-03-27 19:00:00,12,85
2018-03-27 22:00:00,10,105
2018-03-28 01:00:00,7,105
2018-03-28 04:00:00,4,115
2018-03-28 07:00:00,10,220
2018-03-28 10:00:00,9,200
2018-03-28 13:00:00,8,205
2018-03-28 16:00:00,9,215
2018-03-28 19:00:00,13,210
2018-03-28 22:00:00,12,190
2018-03-29 01:00:00,17,215
2018-03-29 04:00:00,13,200
2018-03-29 07:00:00,17,195
2018-03-29 10:00:00,13,210
2018-03-29 13:00:00,12,210
2018-03-29 16:00:00,10,215
2018-03-29 19:00:00,20,170
2018-03-29 22:00:00,16,175
2018-03-30 01:00:00,25,220
2018-03-30 04:00:00,23,245
2018-03-30 07:00:00,17,275
2018-03-30 10:00:00,12,270
2018-03-30 13:00:00,5,235
2018-03-30 16:00:00,10,155
2018-03-30 19:00:00,10,150
2018-03-30 22:00:00,3,145
2018-03-31 01:00:00,14,20
2018-03-31 04:00:00,13,35
2018-03-31 07:00:00,7,70
2018-03-31 10:00:00,12,80
2018-03-31 13:00:00,13,80
2018-03-31 16:00:00,13,65
2018-03-31 19:00:00,15,65
2018-03-31 22:00:00,15,45
2018-04-01 01:00:00,9,65
2018-04-01 04:00:00,11,45
2018-04-01 07:00:00,10,55
2018-04-01 10:00:00,12,65
2018-04-01 13:00:00,13,70
2018-04-01 16:00:00,11,65
2018-04-01 19:00:00,13,50
2018-04-01 22:00:00,14,60
2018-04-02 01:00:00,8,60
2018-04-02 04:00:00,10,30
2018-04-02 07:00:00,16,25
2018-04-02 10:00:00,14,35
2018-04-02 13:00:00,10,65
2018-04-02 16:00:00,8,55
2018-04-02 19:00:00,9,85
2018-04-02 22:00:00,4,115
2018-04-03 01:00:00,5,20
2018-04-03 04:00:00,8,10
2018-04-03 07:00:00,5,20
2018-04-03 10:00:00,3,55
2018-04-03 13:00:00,6,90
2018-04-03 16:00:00,6,95
2018-04-03 19:00:00,10,135
2018-04-03 22:00:00,10,140
2018-04-04 01:00:00,9,200
2018-04-04 04:00:00,16,145
2018-04-04 07:00:00,18,140
2018-04-04 10:00:00,15,150
2018-04-04 13:00:00,11,145
2018-04-04 16:00:00,12,160
2018-04-04 19:00:00,12,150
2018-04-04 22:00:00,14,160
2018-04-05 01:00:00,12,155
2018-04-05 04:00:00,12,160
2018-04-05 07:00:00,7,190
2018-04-05 10:00:00,8,205
2018-04-05 13:00:00,7,225
2018-04-05 16:00:00,7,210
2018-04-05 19:00:00,11,195
2018-04-05 22:00:00,16,195
2018-04-06 01:00:00,14,205
2018-04-06 04:00:00,8,255
2018-04-06 07:00:00,6,285
2018-04-06 10:00:00,6,310
2018-04-06 13:00:00,7,355
2018-04-06 16:00:00,7,55
2018-04-06 19:00:00,11,95
2018-04-06 22:00:00,33,95
2018-04-07 01:00:00,48,90
2018-04-07 04:00:00,58,80
2018-04-07 07:00:00,54,80
2018-04-07 10:00:00,54,75
2018-04-07 13:00:00,41,80
2018-04-07 16:00:00,43,85
2018-04-07 19:00:00,46,75
2018-04-07 22:00:00,46,80
2018-04-08 01:00:00,42,55
2018-04-08 04:00:00,32,60
2018-04-08 07:00:00,26,65
2018-04-08 10:00:00,23,55
2018-04-08 13:00:00,16,55
2018-04-08 16:00:00,14,45
2018-04-08 19:00:00,12,45
2018-04-08 22:00:00,12,70
2018-04-09 01:00:00,13,30
2018-04-09 04:00:00,14,5
2018-04-09 07:00:00,16,15
2018-04-09 10:00:00,14,25
2018-04-09 13:00:00,10,30
2018-04-09 16:00:00,5,15
2018-04-09 19:00:00,5,345
2018-04-09 22:00:00,7,335
2018-04-10 01:00:00,6,305
2018-04-10 04:00:00,6,275
2018-04-10 07:00:00,8,280
2018-04-10 10:00:00,7,265
2018-04-10 13:00:00,5,215
2018-04-10 16:00:00,8,215
2018-04-10 19:00:00,8,200
2018-04-10 22:00:00,16,215
2018-04-11 01:00:00,25,225
2018-04-11 04:00:00,19,225
2018-04-11 07:00:00,21,225
2018-04-11 10:00:00,14,225
2018-04-11 13:00:00,8,225
2018-04-11 16:00:00,11,220
2018-04-11 19:00:00,10,205
2018-04-11 22:00:00,16,210
2018-04-12 01:00:00,31,210
2018-04-12 04:00:00,27,210
2018-04-12 07:00:00,25,215
2018-04-12 10:00:00,22,220
2018-04-12 13:00:00,18,225
2018-04-12 16:00:00,19,220
2018-04-12 19:00:00,23,205
2018-04-12 22:00:00,26,210
2018-04-13 01:00:00,28,215
2018-04-13 04:00:00,24,225
2018-04-13 07:00:00,20,225
2018-04-13 10:00:00,19,225
2018-04-13 13:00:00,17,230
2018-04-13 16:00:00,15,230
2018-04-13 19:00:00,13,225
2018-04-13 22:00:00,14,220
2018-04-14 01:00:00,18,225
2018-04-14 04:00:00,15,240
2018-04-14 07:00:00,7,255
2018-04-14 10:00:00,7,240
2018-04-14 13:00:00,7,230
2018-04-14 16:00:00,8,215
2018-04-14 19:00:00,13,205
2018-04-14 22:00:00,20,205
2018-04-15 01:00:00,23,205
2018-04-15 04:00:00,20,220
2018-04-15 07:00:00,11,260
2018-04-15 10:00:00,5,255
2018-04-15 13:00:00,8,145
2018-04-15 16:00:00,7,105
2018-04-15 19:00:00,17,125
2018-04-15 22:00:00,28,120
2018-04-16 01:00:00,2,140
2018-04-16 04:00:00,15,180
2018-04-16 07:00:00,12,220
2018-04-16 10:00:00,1,245
2018-04-16 13:00:00,7,105
2018-04-16 16:00:00,6,65
2018-04-16 19:00:00,13,115
2018-04-16 22:00:00,20,110
2018-04-17 01:00:00,15,145
2018-04-17 04:00:00,7,180
2018-04-17 07:00:00,10,160
2018-04-17 10:00:00,11,145
2018-04-17 13:00:00,12,100
2018-04-17 16:00:00,11,90
2018-04-17 19:00:00,13,90
2018-04-17 22:00:00,17,90
2018-04-18 01:00:00,12,100
2018-04-18 04:00:00,0,70
2018-04-18 07:00:00,16,355
2018-04-18 10:00:00,11,360
2018-04-18 13:00:00,4,10
2018-04-18 16:00:00,2,340
2018-04-18 19:00:00,6,120
2018-04-18 22:00:00,9,120
2018-04-19 01:00:00,10,170
2018-04-19 04:00:00,12,185
2018-04-19 07:00:00,20,205
2018-04-19 10:00:00,13,215
2018-04-19 13:00:00,8,235
2018-04-19 16:00:00,9,230
2018-04-19 19:00:00,10,215
2018-04-19 22:00:00,10,205
2018-04-20 01:00:00,14,175
2018-04-20 04:00:00,14,175
2018-04-20 07:00:00,18,180
2018-04-20 10:00:00,14,190
2018-04-20 13:00:00,13,215
2018-04-20 16:00:00,14,225
2018-04-20 19:00:00,13,205
2018-04-20 22:00:00,14,200
2018-04-21 01:00:00,18,205
2018-04-21 04:00:00,13,220
2018-04-21 07:00:00,10,215
2018-04-21 10:00:00,10,225
2018-04-21 13:00:00,9,225
2018-04-21 16:00:00,10,215
2018-04-21 19:00:00,14,210
2018-04-21 22:00:00,15,210
2018-04-22 01:00:00,21,225
2018-04-22 04:00:00,19,220
2018-04-22 07:00:00,14,225
2018-04-22 10:00:00,14,230
2018-04-22 13:00:00,12,235
2018-04-22 16:00:00,13,250
2018-04-22 19:00:00,11,240
2018-04-22 22:00:00,14,240
2018-04-23 01:00:00,20,255
2018-04-23 04:00:00,22,270
2018-04-23 07:00:00,14,270
2018-04-23 10:00:00,13,260
2018-04-23 13:00:00,9,255
2018-04-23 16:00:00,12,240
2018-04-23 19:00:00,12,235
2018-04-23 22:00:00,18,225
2018-04-24 01:00:00,21,210
2018-04-24 04:00:00,19,230
2018-04-24 07:00:00,19,215
2018-04-24 10:00:00,18,225
2018-04-24 13:00:00,12,215
2018-04-24 16:00:00,13,210
2018-04-24 19:00:00,17,200
2018-04-24 22:00:00,18,200
2018-04-25 01:00:00,17,220
2018-04-25 04:00:00,14,225
2018-04-25 07:00:00,16,250
2018-04-25 10:00:00,11,220
2018-04-25 13:00:00,11,205
2018-04-25 16:00:00,12,200
2018-04-25 19:00:00,18,180
2018-04-25 22:00:00,15,190
2018-04-26 01:00:00,20,165
2018-04-26 04:00:00,9,175
2018-04-26 07:00:00,11,200
2018-04-26 10:00:00,15,210
2018-04-26 13:00:00,15,205
2018-04-26 16:00:00,12,185
2018-04-26 19:00:00,15,200
2018-04-26 22:00:00,12,205
2018-04-27 01:00:00,3,260
2018-04-27 04:00:00,1,70
2018-04-27 07:00:00,8,125
2018-04-27 10:00:00,10,115
2018-04-27 13:00:00,9,120
2018-04-27 16:00:00,7,110
2018-04-27 19:00:00,15,85
2018-04-27 22:00:00,20,100
2018-04-28 01:00:00,12,120
2018-04-28 04:00:00,8,125
2018-04-28 07:00:00,15,110
2018-04-28 10:00:00,18,105
2018-04-28 13:00:00,15,155
2018-04-28 16:00:00,15,185
2018-04-28 19:00:00,20,195
2018-04-28 22:00:00,17,210
2018-04-29 01:00:00,9,205
2018-04-29 04:00:00,8,195
2018-04-29 07:00:00,13,220
2018-04-29 10:00:00,17,220
2018-04-29 13:00:00,20,240
2018-04-29 16:00:00,19,250
2018-04-29 19:00:00,16,250
2018-04-29 22:00:00,14,210
2018-04-30 01:00:00,17,210
2018-04-30 04:00:00,16,220
2018-04-30 07:00:00,25,220
2018-04-30 10:00:00,24,205
2018-04-30 13:00:00,19,195
2018-04-30 16:00:00,17,180
2018-04-30 19:00:00,17,185
2018-04-30 22:00:00,20,200
2018-05-01 01:00:00,32,210
2018-05-01 04:00:00,27,215
2018-05-01 07:00:00,22,215
2018-05-01 10:00:00,19,200
2018-05-01 13:00:00,15,185
2018-05-01 16:00:00,15,190
2018-05-01 19:00:00,20,195
2018-05-01 22:00:00,19,195
2018-05-02 01:00:00,19,200
2018-05-02 04:00:00,15,190
2018-05-02 07:00:00,18,175
2018-05-02 10:00:00,19,170
2018-05-02 13:00:00,19,175
2018-05-02 16:00:00,19,185
2018-05-02 19:00:00,18,200
2018-05-02 22:00:00,12,185
2018-05-03 01:00:00,11,150
2018-05-03 04:00:00,14,145
2018-05-03 07:00:00,14,150
2018-05-03 10:00:00,16,145
2018-05-03 13:00:00,12,140
2018-05-03 16:00:00,10,145
2018-05-03 19:00:00,15,155
2018-05-03 22:00:00,17,145
2018-05-04 01:00:00,22,135
2018-05-04 04:00:00,21,145
2018-05-04 07:00:00,13,160
2018-05-04 10:00:00,14,160
2018-05-04 13:00:00,12,160
2018-05-04 16:00:00,11,160
2018-05-04 19:00:00,16,160
2018-05-04 22:00:00,24,160
2018-05-05 01:00:00,26,155
2018-05-05 04:00:00,20,165
2018-05-05 07:00:00,22,175
2018-05-05 10:00:00,18,180
2018-05-05 13:00:00,16,185
2018-05-05 16:00:00,16,190
2018-05-05 19:00:00,17,200
2018-05-05 22:00:00,15,195
2018-05-06 01:00:00,18,195
2018-05-06 04:00:00,16,210
2018-05-06 07:00:00,16,210
2018-05-06 10:00:00,18,215
2018-05-06 13:00:00,16,230
2018-05-06 16:00:00,18,230
2018-05-06 19:00:00,27,220
2018-05-06 22:00:00,30,215
2018-05-07 01:00:00,25,240
2018-05-07 04:00:00,23,255
2018-05-07 07:00:00,16,260
2018-05-07 10:00:00,15,255
2018-05-07 13:00:00,17,250
2018-05-07 16:00:00,18,250
2018-05-07 19:00:00,18,250
2018-05-07 22:00:00,15,245
2018-05-08 01:00:00,24,210
2018-05-08 04:00:00,19,230
2018-05-08 07:00:00,16,215
2018-05-08 10:00:00,13,240
2018-05-08 13:00:00,9,270
2018-05-08 16:00:00,7,260
2018-05-08 19:00:00,8,255
2018-05-08 22:00:00,5,200
2018-05-09 01:00:00,18,195
2018-05-09 04:00:00,12,195
2018-05-09 07:00:00,14,210
2018-05-09 10:00:00,12,215
2018-05-09 13:00:00,9,205
2018-05-09 16:00:00,7,195
2018-05-09 19:00:00,11,190
2018-05-09 22:00:00,12,205
2018-05-10 01:00:00,14,225
2018-05-10 04:00:00,12,225
2018-05-10 07:00:00,14,270
2018-05-10 10:00:00,8,250
2018-05-10 13:00:00,4,215
2018-05-10 16:00:00,7,195
2018-05-10 19:00:00,16,190
2018-05-10 22:00:00,14,215
2018-05-11 01:00:00,18,210
2018-05-11 04:00:00,16,195
2018-05-11 07:00:00,12,210
2018-05-11 10:00:00,12,210
2018-05-11 13:00:00,9,200
2018-05-11 16:00:00,10,190
2018-05-11 19:00:00,19,185
2018-05-11 22:00:00,18,180
2018-05-12 01:00:00,21,185
2018-05-12 04:00:00,22,185
2018-05-12 07:00:00,25,185
2018-05-12 10:00:00,20,190
2018-05-12 13:00:00,9,200
2018-05-12 16:00:00,8,200
2018-05-12 19:00:00,10,200
2018-05-12 22:00:00,12,220
2018-05-13 01:00:00,19,215
2018-05-13 04:00:00,18,205
2018-05-13 07:00:00,16,215
2018-05-13 10:00:00,10,210
2018-05-13 13:00:00,3,195
2018-05-13 16:00:00,6,190
2018-05-13 19:00:00,10,165
2018-05-13 22:00:00,14,170
2018-05-14 01:00:00,15,195
2018-05-14 04:00:00,15,200
2018-05-14 07:00:00,14,210
2018-05-14 10:00:00,9,215
2018-05-14 13:00:00,10,215
2018-05-14 16:00:00,9,215
2018-05-14 19:00:00,12,205
2018-05-14 22:00:00,15,200
2018-05-15 01:00:00,18,210
2018-05-15 04:00:00,18,205
2018-05-15 07:00:00,17,205
2018-05-15 10:00:00,15,220
2018-05-15 13:00:00,16,225
2018-05-15 16:00:00,16,225
2018-05-15 19:00:00,12,210
2018-05-15 22:00:00,17,200
2018-05-16 01:00:00,26,215
2018-05-16 04:00:00,25,235
2018-05-16 07:00:00,17,240
2018-05-16 10:00:00,15,235
2018-05-16 13:00:00,12,235
2018-05-16 16:00:00,11,220
2018-05-16 19:00:00,13,210
2018-05-16 22:00:00,17,205
2018-05-17 01:00:00,16,190
2018-05-17 04:00:00,10,220
2018-05-17 07:00:00,19,215
2018-05-17 10:00:00,16,215
2018-05-17 13:00:00,7,250
2018-05-17 16:00:00,5,235
2018-05-17 19:00:00,6,225
2018-05-17 22:00:00,9,205
2018-05-18 01:00:00,13,220
2018-05-18 04:00:00,11,210
2018-05-18 07:00:00,14,200
2018-05-18 10:00:00,12,210
2018-05-18 13:00:00,8,210
2018-05-18 16:00:00,5,225
2018-05-18 19:00:00,10,200
2018-05-18 22:00:00,11,195
2018-05-19 01:00:00,12,230
2018-05-19 04:00:00,11,240
2018-05-19 07:00:00,8,260
2018-05-19 10:00:00,6,245
2018-05-19 13:00:00,7,260
2018-05-19 16:00:00,7,265
2018-05-19 19:00:00,9,260
2018-05-19 22:00:00,4,235
2018-05-20 01:00:00,10,195
2018-05-20 04:00:00,11,195
2018-05-20 07:00:00,10,185
2018-05-20 10:00:00,8,200
2018-05-20 13:00:00,7,200
2018-05-20 16:00:00,8,215
2018-05-20 19:00:00,7,210
2018-05-20 22:00:00,13,190
2018-05-21 01:00:00,16,185
2018-05-21 04:00:00,15,180
2018-05-21 07:00:00,10,190
2018-05-21 10:00:00,9,205
2018-05-21 13:00:00,3,195
2018-05-21 16:00:00,5,185
2018-05-21 19:00:00,9,165
2018-05-21 22:00:00,12,160
2018-05-22 01:00:00,12,190
2018-05-22 04:00:00,8,165
2018-05-22 07:00:00,10,125
2018-05-22 10:00:00,9,125
2018-05-22 13:00:00,8,125
2018-05-22 16:00:00,7,125
2018-05-22 19:00:00,10,165
2018-05-22 22:00:00,11,155
2018-05-23 01:00:00,10,150
2018-05-23 04:00:00,6,105
2018-05-23 07:00:00,8,100
2018-05-23 10:00:00,7,120
2018-05-23 13:00:00,9,135
2018-05-23 16:00:00,11,135
2018-05-23 19:00:00,13,150
2018-05-23 22:00:00,14,160
2018-05-24 01:00:00,17,165
2018-05-24 04:00:00,15,165
2018-05-24 07:00:00,18,165
2018-05-24 10:00:00,17,175
2018-05-24 13:00:00,17,190
2018-05-24 16:00:00,16,200
2018-05-24 19:00:00,18,200
2018-05-24 22:00:00,19,205
2018-05-25 01:00:00,21,215
2018-05-25 04:00:00,23,210
2018-05-25 07:00:00,30,195
2018-05-25 10:00:00,26,205
2018-05-25 13:00:00,21,220
2018-05-25 16:00:00,17,225
2018-05-25 19:00:00,21,215
2018-05-25 22:00:00,25,210
2018-05-26 01:00:00,22,210
2018-05-26 04:00:00,21,225
2018-05-26 07:00:00,20,230
2018-05-26 10:00:00,17,220
2018-05-26 13:00:00,14,205
2018-05-26 16:00:00,18,205
2018-05-26 19:00:00,24,215
2018-05-26 22:00:00,25,215
2018-05-27 01:00:00,21,210
2018-05-27 04:00:00,19,215
2018-05-27 07:00:00,22,215
2018-05-27 10:00:00,14,220
2018-05-27 13:00:00,11,215
2018-05-27 16:00:00,12,200
2018-05-27 19:00:00,15,200
2018-05-27 22:00:00,17,190
2018-05-28 01:00:00,24,205
2018-05-28 04:00:00,25,195
2018-05-28 07:00:00,30,195
2018-05-28 10:00:00,27,215
2018-05-28 13:00:00,20,240
2018-05-28 16:00:00,14,235
2018-05-28 19:00:00,16,220
2018-05-28 22:00:00,13,200
2018-05-29 01:00:00,8,255
2018-05-29 04:00:00,5,255
2018-05-29 07:00:00,9,165
2018-05-29 10:00:00,13,185
2018-05-29 13:00:00,14,195
2018-05-29 16:00:00,15,190
2018-05-29 19:00:00,20,190
2018-05-29 22:00:00,27,180
2018-05-30 01:00:00,26,170
2018-05-30 04:00:00,23,175
2018-05-30 07:00:00,28,175
2018-05-30 10:00:00,24,170
2018-05-30 13:00:00,17,165
2018-05-30 16:00:00,16,160
2018-05-30 19:00:00,22,165
2018-05-30 22:00:00,23,170
2018-05-31 01:00:00,21,195
2018-05-31 04:00:00,16,210
2018-05-31 07:00:00,10,200
2018-05-31 10:00:00,10,200
2018-05-31 13:00:00,8,220
2018-05-31 16:00:00,6,240
2018-05-31 19:00:00,0,225
2018-05-31 22:00:00,6,105
2018-06-01 01:00:00,5,175
2018-06-01 04:00:00,7,180
2018-06-01 07:00:00,6,160
2018-06-01 10:00:00,3,175
2018-06-01 13:00:00,4,235
2018-06-01 16:00:00,4,235
2018-06-01 19:00:00,5,350
2018-06-01 22:00:00,2,80
2018-06-02 01:00:00,6,185
2018-06-02 04:00:00,7,210
2018-06-02 07:00:00,5,260
2018-06-02 10:00:00,2,325
2018-06-02 13:00:00,3,65
2018-06-02 16:00:00,3,95
2018-06-02 19:00:00,7,135
2018-06-02 22:00:00,13,145
2018-06-03 01:00:00,14,215
2018-06-03 04:00:00,10,245
2018-06-03 07:00:00,2,280
2018-06-03 10:00:00,3,305
2018-06-03 13:00:00,1,15
2018-06-03 16:00:00,3,210
2018-06-03 19:00:00,4,220
2018-06-03 22:00:00,10,210
2018-06-04 01:00:00,16,235
2018-06-04 04:00:00,15,260
2018-06-04 07:00:00,7,300
2018-06-04 10:00:00,5,330
2018-06-04 13:00:00,6,0
2018-06-04 16:00:00,1,25
2018-06-04 19:00:00,1,120
2018-06-04 22:00:00,6,260
2018-06-05 01:00:00,15,260
2018-06-05 04:00:00,13,275
